epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,510.186,1.05619,1.15532,1.1075,0.75265,0.66727,0.71396,0.51731,0.93684,1.04306,1.06142,0.00114606,0.00114606,0.00114606
22,534.461,1.06587,1.18141,1.10619,0.62844,0.64019,0.64944,0.4686,0.92061,1.03564,1.05351,0.00113191,0.00113191,0.00113191
23,558.413,1.05048,1.1666,1.10172,0.65052,0.64953,0.65056,0.45618,0.95652,1.0496,1.05531,0.00111776,0.00111776,0.00111776
24,582.486,1.0434,1.13785,1.10476,0.64581,0.71885,0.71092,0.4995,0.94234,0.98925,1.05561,0.00110362,0.00110362,0.00110362
25,606.22,1.02291,1.09921,1.09025,0.62426,0.64401,0.65049,0.46072,0.92043,0.99632,1.04574,0.00108947,0.00108947,0.00108947
26,629.973,1.02021,1.09499,1.09727,0.72319,0.63238,0.67914,0.48587,0.90925,0.97633,1.04504,0.00107532,0.00107532,0.00107532
27,653.86,1.01138,1.10093,1.09037,0.81682,0.60608,0.69971,0.50564,0.91728,1.01468,1.05222,0.00106118,0.00106118,0.00106118
28,678.017,0.99785,1.09124,1.08313,0.6696,0.75845,0.70536,0.49489,0.91968,0.97035,1.05192,0.00104703,0.00104703,0.00104703
29,702.674,0.9833,1.0562,1.06175,0.65808,0.73072,0.69793,0.4971,0.92094,0.95431,1.05107,0.00103288,0.00103288,0.00103288
30,726.383,1.00369,1.07666,1.08919,0.60427,0.69316,0.6715,0.47441,0.91265,0.95408,1.0529,0.00101873,0.00101873,0.00101873
31,750.232,0.97736,1.0561,1.08113,0.70721,0.64585,0.67268,0.49105,0.89992,0.97656,1.03826,0.00100459,0.00100459,0.00100459
32,774.233,0.99055,1.15489,1.08079,0.733,0.63349,0.70711,0.50507,0.91018,0.97066,1.03925,0.00099044,0.00099044,0.00099044
33,798.165,0.97753,1.03132,1.06999,0.7545,0.65087,0.72631,0.51066,0.89369,0.97121,1.03913,0.000976293,0.000976293,0.000976293
34,821.836,0.95825,1.01654,1.07213,0.74278,0.55854,0.66812,0.48769,0.9035,0.98483,1.03679,0.000962146,0.000962146,0.000962146
35,845.576,0.99081,1.0615,1.08897,0.72579,0.68263,0.73779,0.49839,0.93336,0.93243,1.05688,0.000947999,0.000947999,0.000947999
36,869.155,0.96788,1.00622,1.06173,0.71105,0.619,0.6958,0.50474,0.87666,0.92067,1.02835,0.000933851,0.000933851,0.000933851
37,892.898,0.97095,0.98841,1.06147,0.64724,0.63524,0.68223,0.49801,0.89553,0.94899,1.04106,0.000919704,0.000919704,0.000919704
38,916.882,0.9522,0.99273,1.05942,0.75279,0.67948,0.73215,0.54241,0.88851,0.9004,1.0275,0.000905557,0.000905557,0.000905557
39,940.834,0.94686,0.98425,1.05516,0.70165,0.64993,0.69336,0.49957,0.92491,0.95894,1.05231,0.00089141,0.00089141,0.00089141
40,964.595,0.96693,0.98347,1.0507,0.73371,0.71077,0.72986,0.5052,0.94737,0.94886,1.05525,0.000877263,0.000877263,0.000877263
41,988.363,0.9467,0.96354,1.04635,0.68745,0.72233,0.73304,0.53922,0.89763,0.92922,1.04558,0.000863116,0.000863116,0.000863116
42,1012.26,0.92602,0.95348,1.04873,0.74414,0.64495,0.72309,0.53362,0.87426,0.91333,1.03281,0.000848969,0.000848969,0.000848969
43,1036.68,0.92921,0.96632,1.04712,0.75179,0.70954,0.74654,0.53397,0.87218,0.88453,1.02421,0.000834822,0.000834822,0.000834822
44,1061.08,0.94348,0.95778,1.05153,0.76881,0.67835,0.7463,0.51741,0.88007,0.88381,1.03263,0.000820675,0.000820675,0.000820675
45,1085.31,0.90861,0.94627,1.03863,0.77238,0.62297,0.72167,0.52172,0.90225,0.88321,1.04378,0.000806528,0.000806528,0.000806528
46,1109.5,0.92829,0.93969,1.041,0.71314,0.6931,0.75468,0.52748,0.89803,0.89176,1.02608,0.00079238,0.00079238,0.00079238
47,1133.37,0.93566,0.96375,1.0506,0.76919,0.67666,0.76031,0.55035,0.8787,0.89056,1.02494,0.000778233,0.000778233,0.000778233
48,1157.09,0.91807,0.91433,1.03996,0.75222,0.65673,0.70557,0.51564,0.88696,0.90501,1.03542,0.000764086,0.000764086,0.000764086
49,1180.57,0.93256,0.92366,1.04804,0.74062,0.69735,0.73025,0.51468,0.87732,0.90616,1.03439,0.000749939,0.000749939,0.000749939
50,1204.14,0.90516,0.91281,1.0355,0.78435,0.61814,0.7179,0.51803,0.90119,0.90226,1.03525,0.000735792,0.000735792,0.000735792
51,1227.76,0.90671,0.91544,1.03829,0.72717,0.62361,0.68424,0.50983,0.86513,0.91653,1.02145,0.000721645,0.000721645,0.000721645
52,1251.7,0.92947,0.92191,1.04087,0.7282,0.60084,0.721,0.51838,0.87623,0.91467,1.01406,0.000707498,0.000707498,0.000707498
53,1275.81,0.90757,0.88263,1.03661,0.76572,0.61886,0.72062,0.52134,0.86187,0.88226,1.0146,0.000693351,0.000693351,0.000693351
54,1300.85,0.88788,0.9042,1.02751,0.72206,0.63633,0.70975,0.52373,0.86199,0.92682,1.02347,0.000679204,0.000679204,0.000679204
55,1325.01,0.91648,0.88674,1.03266,0.80957,0.64384,0.75814,0.53514,0.85981,0.91508,1.02002,0.000665057,0.000665057,0.000665057
56,1348.63,0.8735,0.86519,1.00338,0.66003,0.74531,0.75484,0.53779,0.86527,0.86654,1.01956,0.000650909,0.000650909,0.000650909
57,1372.59,0.88836,0.86589,1.02115,0.72943,0.72799,0.76676,0.54551,0.85486,0.86598,1.01557,0.000636762,0.000636762,0.000636762
58,1396.75,0.85146,0.84474,1.00345,0.70977,0.77198,0.78322,0.56586,0.87144,0.87427,1.01636,0.000622615,0.000622615,0.000622615
59,1420.84,0.8692,0.84688,1.02923,0.78882,0.69391,0.75735,0.55317,0.84511,0.86547,1.01242,0.000608468,0.000608468,0.000608468
60,1445,0.88377,0.8629,1.01374,0.78664,0.64438,0.74407,0.53206,0.86744,0.86978,1.02725,0.000594321,0.000594321,0.000594321
61,1469.18,0.87216,0.86271,1.0153,0.78764,0.64308,0.74924,0.53962,0.87217,0.86556,1.02715,0.000580174,0.000580174,0.000580174
62,1493.27,0.86644,0.83649,1.00834,0.63908,0.80516,0.7747,0.56265,0.88361,0.88,1.03843,0.000566027,0.000566027,0.000566027
63,1516.91,0.85028,0.83227,1.0093,0.66109,0.71859,0.70506,0.51661,0.86198,0.88536,1.03133,0.00055188,0.00055188,0.00055188
64,1540.77,0.86082,0.8398,1.00817,0.62126,0.71142,0.6948,0.51144,0.86134,0.89127,1.03712,0.000537733,0.000537733,0.000537733
65,1564.87,0.88258,0.83622,1.01202,0.53912,0.81644,0.70628,0.50797,0.85919,0.87176,1.03063,0.000523586,0.000523586,0.000523586
66,1588.91,0.86236,0.8238,1.01003,0.72206,0.64875,0.71357,0.5173,0.86611,0.88687,1.02547,0.000509438,0.000509438,0.000509438
67,1613.17,0.8805,0.84453,1.02363,0.75776,0.65911,0.74674,0.54216,0.86165,0.87078,1.02071,0.000495291,0.000495291,0.000495291
68,1637.46,0.82983,0.81382,0.99507,0.71151,0.68758,0.73798,0.53974,0.84501,0.8914,1.01459,0.000481144,0.000481144,0.000481144
69,1661.37,0.83458,0.80517,0.99246,0.71652,0.73296,0.75055,0.55511,0.84259,0.84731,1.01233,0.000466997,0.000466997,0.000466997
70,1685.76,0.84935,0.82708,1.00837,0.62692,0.80483,0.72917,0.5293,0.84484,0.84547,1.01428,0.00045285,0.00045285,0.00045285
71,1709.69,0.85073,0.81245,1.01202,0.70844,0.73378,0.74354,0.55134,0.85877,0.84652,1.02322,0.000438703,0.000438703,0.000438703
72,1733.83,0.84386,0.80812,0.99482,0.76683,0.7042,0.75402,0.54524,0.85562,0.87001,1.02151,0.000424556,0.000424556,0.000424556
73,1757.74,0.8201,0.76194,0.98617,0.76419,0.7128,0.7543,0.54755,0.86061,0.85972,1.02901,0.000410409,0.000410409,0.000410409
74,1781.75,0.83208,0.79124,0.99313,0.71537,0.76923,0.76531,0.5431,0.83929,0.86413,1.01787,0.000396262,0.000396262,0.000396262
75,1805.4,0.81846,0.76211,0.99288,0.70917,0.78319,0.77501,0.558,0.85002,0.86759,1.02674,0.000382115,0.000382115,0.000382115
76,1829.57,0.82803,0.79307,1.00634,0.75886,0.66881,0.76895,0.55829,0.82866,0.87257,1.01272,0.000367967,0.000367967,0.000367967
77,1853.73,0.84514,0.79604,1.01024,0.66769,0.72725,0.74919,0.54466,0.83702,0.8946,1.01272,0.00035382,0.00035382,0.00035382
78,1877.56,0.81396,0.76244,0.9922,0.78655,0.6378,0.76475,0.55955,0.85216,0.84773,1.02495,0.000339673,0.000339673,0.000339673
79,1901.53,0.8079,0.73669,0.98282,0.76529,0.65995,0.77455,0.56189,0.84036,0.85137,1.01612,0.000325526,0.000325526,0.000325526
80,1925.58,0.80811,0.74152,0.97904,0.67283,0.76182,0.76646,0.57064,0.83726,0.88389,1.01075,0.000311379,0.000311379,0.000311379
81,1950.28,0.79538,0.74644,0.97974,0.66232,0.77257,0.75146,0.55995,0.83318,0.86075,1.01272,0.000297232,0.000297232,0.000297232
82,1974.48,0.80609,0.74162,0.98857,0.70889,0.76132,0.7641,0.56718,0.82846,0.84343,1.00701,0.000283085,0.000283085,0.000283085
83,1998.61,0.78671,0.72729,0.97588,0.68777,0.70512,0.74546,0.54948,0.82368,0.88144,1.00438,0.000268938,0.000268938,0.000268938
84,2022.84,0.77377,0.71942,0.97642,0.72712,0.70903,0.74748,0.55998,0.83887,0.84997,1.01573,0.000254791,0.000254791,0.000254791
85,2049.39,0.80034,0.73865,0.98711,0.71932,0.74759,0.7418,0.55975,0.83335,0.86812,1.02071,0.000240644,0.000240644,0.000240644
86,2074.05,0.76298,0.70135,0.96984,0.67235,0.76274,0.73801,0.55769,0.83275,0.87497,1.01883,0.000226497,0.000226497,0.000226497
87,2098.55,0.78319,0.7156,0.97738,0.74711,0.72854,0.76214,0.56874,0.83254,0.85579,1.01543,0.000212349,0.000212349,0.000212349
88,2122.7,0.76926,0.69644,0.96825,0.65581,0.76605,0.75033,0.57117,0.83024,0.86689,1.01468,0.000198202,0.000198202,0.000198202
89,2146.9,0.76841,0.70676,0.97191,0.65592,0.75108,0.73974,0.56427,0.82463,0.86759,1.00714,0.000184055,0.000184055,0.000184055
90,2171.35,0.77211,0.70989,0.97589,0.78634,0.6753,0.75964,0.58263,0.82374,0.86423,1.00565,0.000169908,0.000169908,0.000169908
91,2194.41,0.6486,0.57426,0.90487,0.7035,0.73086,0.73147,0.53397,0.85129,0.89898,1.02442,0.000155761,0.000155761,0.000155761
92,2217.77,0.63562,0.56261,0.89803,0.66764,0.75226,0.73559,0.52425,0.8591,0.87753,1.03003,0.000141614,0.000141614,0.000141614
93,2241.39,0.6475,0.56139,0.90064,0.63469,0.76376,0.74121,0.53312,0.84233,0.85855,1.01749,0.000127467,0.000127467,0.000127467
94,2264.39,0.65236,0.55524,0.90649,0.65027,0.78973,0.75396,0.5447,0.83199,0.8582,1.00862,0.00011332,0.00011332,0.00011332
95,2287.69,0.64366,0.54229,0.90347,0.64003,0.79487,0.75094,0.54766,0.82817,0.84229,1.00902,9.91726e-05,9.91726e-05,9.91726e-05
96,2310.77,0.63733,0.53807,0.8967,0.66816,0.77761,0.74731,0.54289,0.82017,0.84462,1.00848,8.50255e-05,8.50255e-05,8.50255e-05
97,2333.99,0.62313,0.53385,0.89558,0.6565,0.78667,0.75576,0.56052,0.82206,0.83777,1.00405,7.08784e-05,7.08784e-05,7.08784e-05
98,2357.19,0.62098,0.52634,0.89073,0.65039,0.78213,0.76886,0.56137,0.82106,0.85338,1.0076,5.67313e-05,5.67313e-05,5.67313e-05
99,2380.1,0.62166,0.52956,0.88716,0.65386,0.78333,0.76914,0.56169,0.82323,0.8491,1.01034,4.25842e-05,4.25842e-05,4.25842e-05
100,2402.81,0.61351,0.51762,0.88973,0.65834,0.78118,0.76539,0.56381,0.82431,0.8441,1.01178,2.84371e-05,2.84371e-05,2.84371e-05
